id,own,competing1,competing3,borrowertype,accepted,default,profit
174184,,.40000001,.3074958,0,0,0,
174185,,.46679679,.29659814,0,0,1,
174186,,.22,,0,0,0,
174187,,.23999999,,0,0,0,
174188,.084871031,.17868629,.41034997,1,1,0,848.71033
174189,,.23403424,.31341806,3,0,1,
174190,,.19499999,.3390764,0,0,0,
174191,,.29703486,.53621095,2,0,1,
174192,,.19302052,,2,0,1,
174193,,.41,,3,0,1,
174194,,.1686943,,1,0,1,
174195,,.34299999,,2,0,0,
174196,,.12574272,.21208577,0,0,0,
174197,,0,,0,0,1,
174198,,.21351427,.2061,0,0,0,
174199,,.28,.22759999,0,0,0,
174200,,.40000001,,0,0,1,
174201,.083981149,.015280849,.05394005,0,0,0,
174202,,.21351427,,0,0,0,
174203,,.12164056,.23813143,0,0,0,
174204,.087301306,.30000001,,0,1,0,873.01306
174205,,.22821361,.26879999,0,0,0,
174206,.064898588,.23403424,.127,2,1,0,648.9859
174207,.078857422,.40000001,.17576501,1,1,1,-10000
174208,,.40000001,.12,0,0,0,
174209,.049837764,.37,.46329999,2,1,0,498.37766
174210,,.40000001,.29099688,0,0,1,
174211,,1,,0,0,0,
174212,,.52100003,.23507321,0,0,0,
174213,,.45676747,,1,0,0,
174214,,.1490819,,0,0,0,
174215,,.39796245,.2038132,0,0,1,
174216,,.40000001,.2045227,0,0,0,
174217,.039999999,.093306854,.053314138,2,1,1,-10000
174218,,.40000001,,0,0,0,
174219,,.90466481,.22279355,0,0,0,
174220,,.35137072,.28489837,0,0,0,
174221,,.699,.28369999,0,0,0,
174222,,.43000001,,0,0,1,
174223,,.25999999,.40345302,0,0,0,
174224,,.23403424,,2,0,0,
174225,.051858928,.15800001,.16344738,1,1,0,518.58929
174226,,.1490819,.1754,0,0,0,
174227,,.23,.18997891,2,0,0,
174228,,.27214816,.17719142,0,0,0,
174229,.040354069,.0046443008,.047336161,0,0,0,
174230,,.050138924,.29952595,0,0,0,
174231,,.40000001,,2,0,0,
174232,,.56,,2,0,0,
174233,.062000267,.096000001,.25060001,0,1,0,620.00269
174234,,,.425868,0,0,0,
174235,.086937688,.075000003,,1,0,0,
174236,,.28999999,.2146,0,0,0,
174237,.043587334,.075000003,.1529,2,1,0,435.87335
174238,,,.50129718,1,0,0,
174239,,.18000001,,0,0,0,
174240,,.40255219,,3,0,1,
174241,,.40000001,.16039993,0,0,0,
174242,,.43986309,,0,0,0,
174243,.039999999,2.5292600e-12,.090000004,0,0,0,
174244,,,,0,0,1,
174245,,.40000001,,2,0,0,
174246,,.24083066,,1,0,0,
174247,.041574877,.15908191,.17478856,0,1,0,415.74878
174248,,.16115531,.29655308,0,0,0,
174249,,.61000001,,1,0,1,
174250,,.12,.082916737,0,0,0,
174251,.040480044,.001,.096000001,1,0,0,
174252,,.36607084,.2053,0,0,1,
174253,,.40000001,,3,0,0,
174254,.086448744,.27214816,.17093599,0,1,0,864.48743
174255,,.89399999,.37834382,0,0,1,
174256,,.029073108,.1636,1,0,0,
174257,,.13333778,.115,0,0,0,
174258,.06572783,.13333778,,0,1,0,657.27832
174259,,.34,.3140482,0,0,0,
174260,,.013,.024399132,0,0,0,
174261,,,.41038221,0,0,1,
174262,.053816054,.30000001,,0,1,0,538.16052
174263,,,,0,0,1,
174264,,.22351426,.19918822,0,0,1,
174265,,.086233087,.3241545,0,0,0,
174266,,,.25239766,0,0,0,
174267,,.38051909,,0,0,0,
174268,,.4170472,.29100001,0,0,0,
174269,,.384,.14177784,0,0,1,
174270,,.40000001,.24427216,3,0,1,
174271,,.13164492,,0,0,0,
174272,.075490586,.039999999,.14270903,0,0,0,
174273,,.40000001,.4968313,1,0,0,
174274,,.28214818,.1777,1,0,0,
174275,,,.41794243,1,0,0,
174276,,.076747887,.102,3,0,0,
174277,,.17683458,,0,0,0,
174278,,.1967032,.2427638,0,0,0,
174279,,.010258097,,0,0,1,
174280,.091585524,.19302052,.20819455,0,1,1,-10000
174281,.056740567,.1490819,.115,1,1,0,567.4057
174282,.050050002,.20908536,.23878571,1,1,0,500.50003
174283,,.28743377,.2521109,0,0,0,
174284,,.30730152,.1728,3,0,0,
174285,,.2,.466095,3,0,0,
174286,.040611919,.029999999,.16493097,1,0,0,
174287,,.16,.25227982,0,0,0,
174288,,.141,.23875819,2,0,0,
174289,.055184059,.003773428,.24117285,0,0,0,
174290,,.080893852,.44672328,0,0,1,
174291,,.10332582,,0,0,0,
174292,,.15908191,.13966933,0,0,0,
174293,,.509,.72119975,1,0,1,
174294,,.27214816,.293778,1,0,0,
174295,,.1043011,.116,0,0,0,
174296,.088870957,.23403424,.23326863,3,1,0,888.70959
174297,,.22499999,,0,0,1,
174298,,.40000001,.4344365,0,0,1,
174299,,.23999999,.34243757,0,0,1,
174300,,.11061856,,0,0,0,
174301,,.41,.18217443,0,0,0,
174302,,1,.50569737,0,0,0,
174303,,.14835706,.1462,2,0,0,
174304,,.40255219,.39761716,2,0,0,
174305,,.11478192,.26398501,2,0,0,
174306,,.44100001,.46969119,0,0,0,
174307,,.1122854,,0,0,0,
174308,,.20999999,.22140916,1,0,1,
174309,,.050000001,.15745252,2,0,0,
174310,,.079999998,.23289999,0,0,1,
174311,,.28999999,.113,0,0,0,
174312,,.099878058,.15809545,0,0,0,
174313,,.34075344,.31388083,0,0,0,
174314,,.41999999,.33206627,0,0,0,
174315,,,.50108206,0,0,0,
174316,,.1622517,.24134462,0,0,0,
174317,,.23,.2419,0,0,0,
174318,.050810024,.028732391,2.2204460e-16,0,0,0,
174319,.040030088,.019696023,.090000004,0,0,0,
174320,,.1490819,,0,0,1,
174321,.039999999,.02628132,.118,0,0,0,
174322,.048963353,.11838906,.19883005,0,1,0,489.63354
174323,,.088,.1935,0,0,0,
174324,,.333294,,2,0,0,
174325,,.27700001,.16582601,0,0,0,
174326,,.47865948,.64552027,0,0,1,
174327,,.35831591,,0,0,0,
174328,,.20999999,,1,0,0,
174329,.089497343,.40000001,.20830724,3,1,0,894.97345
174330,,.27000001,.19911808,0,0,0,
174331,,.28999999,.26731068,0,0,0,
174332,,.64199018,,0,0,0,
174333,.074649833,.21351427,.031972662,1,0,0,
174334,,.456,.3098,0,0,0,
174335,,.36000001,.47396469,0,0,0,
174336,,.075000003,.024283823,0,0,1,
174337,,.40000001,.2863,0,0,0,
174338,,.12135465,.12524869,0,0,0,
174339,.040021621,.02,,0,0,0,
174340,.053098049,.32395294,.097999997,0,1,0,530.98047
174341,,1,.40746781,0,0,1,
174342,,.35894749,,0,0,0,
174343,,.46200001,.2157,3,0,0,
174344,,.18302053,.2103025,0,0,1,
174345,,.2463616,.71301609,0,0,0,
174346,,.03956867,.067566819,1,0,1,
174347,,.21351427,,1,0,1,
174348,,.21351427,.3525427,0,0,0,
174349,,.28999999,.35399649,0,0,1,
174350,.04185741,.075000003,.046477921,3,0,0,
174351,,.094166905,.19579256,0,0,0,
174352,,.22403423,,0,0,0,
174353,,.21351427,.29660001,2,0,0,
174354,,,,0,0,0,
174355,,.27154526,,0,0,0,
174356,.057212397,.13322674,.038977776,2,1,0,572.12396
174357,,.22351426,,3,0,0,
174358,,.38091454,.34419999,0,0,0,
174359,,.21351427,.20130792,0,0,0,
174360,,.23403424,,0,0,1,
174361,,.3925522,.61629629,0,0,0,
174362,,.061062761,,0,0,0,
174363,,.40000001,.23211449,3,0,0,
174364,,.30000001,,1,0,0,
174365,,.075345472,.37713945,1,0,1,
174366,,.25,.1827087,0,0,0,
174367,,1,,0,0,0,
174368,,.51099998,.34959999,1,0,0,
174369,.079324074,.19302052,.12616578,0,1,0,793.24072
174370,,.18265574,.30774555,0,0,0,
174371,.079376549,.13292967,.111,0,1,0,793.7655
174372,,.28999999,.17527169,0,0,0,
174373,,.40000001,.17837204,0,0,0,
174374,,0,.96400553,0,0,1,
174375,.055956569,.001,,0,0,0,
174376,,.064600319,.124,0,0,0,
174377,,,,0,0,0,
174378,.039999999,.075000003,2.2204460e-16,0,0,0,
174379,,,.69620782,0,0,0,
174380,,.10928919,.1650313,0,0,0,
174381,,.062074181,.15883777,0,0,1,
174382,,.17944647,.17578021,2,0,0,
174383,,1,,0,0,0,
174384,.077563025,.30000001,.13245462,0,1,0,775.63025
174385,,.38091454,.21078981,0,0,0,
174386,,.11841815,.39290628,0,0,0,
174387,,,,0,0,1,
174388,,.040905356,,0,0,0,
174389,,.45842737,,0,0,0,
174390,,.068260327,.3026,0,0,1,
174391,,.243,.24160898,0,0,1,
174392,,.079062276,,0,0,0,
174393,,.32190982,,2,0,0,
174394,,.053068291,.18174188,3,0,0,
174395,,0,.48476169,0,0,1,
174396,,.34,,0,0,1,
174397,,.30000001,.23989999,3,0,0,
174398,,.057736691,,0,0,0,
174399,,.038548835,,0,0,0,
174400,,.38522199,.37060121,1,0,0,
174401,,.40000001,,2,0,1,
174402,,.15269251,.2515769,0,0,1,
174403,,.34400001,.49843818,0,0,1,
174404,,.14,.16524117,0,0,0,
174405,,.3795158,,0,0,1,
174406,,.059180815,.1891,1,0,1,
174407,,.38999999,,0,0,0,
174408,,.28989103,.25736302,0,0,1,
174409,,.047430798,,2,0,1,
174410,.090753645,.14537074,.21912719,0,1,0,907.53644
174411,,.083306856,.24313973,3,0,0,
174412,,.77221841,,0,0,0,
174413,,.19302052,.26546255,0,0,0,
174414,.042496789,.050000001,.2057,0,1,0,424.9679
174415,,,,3,0,0,
174416,,.55469894,,3,0,1,
174417,,.13,,0,0,0,
174418,.089168601,.23403424,.20026609,0,1,1,-10000
174419,,1,,1,0,1,
174420,,.40000001,.61716008,3,0,1,
174421,,.068747066,.16137032,0,0,1,
174422,,.6282866,,0,0,0,
174423,,.1490819,,0,0,0,
174424,,.24733686,.121,0,0,1,
174425,,.37099999,.32414842,0,0,0,
174426,,.50630873,,3,0,0,
174427,.048448194,.23403424,.051951867,0,1,0,484.48193
174428,,.059999999,.013416724,0,0,0,
174429,,.085648894,,0,0,1,
174430,,.15527755,.14557883,0,0,0,
174431,.068280466,.085462399,.022965122,0,0,0,
174432,,.40000001,.59441429,0,0,0,
174433,,.097683929,.20890488,0,0,0,
174434,,.068999998,.12478292,0,0,0,
174435,,.20589285,.27981761,2,0,0,
174436,,.11,.14839661,0,0,0,
174437,,.25,.33281049,0,0,0,
174438,,.10996158,.2044,0,0,0,
174439,,.40000001,.48648727,0,0,0,
174440,,.27214816,.3005763,0,0,1,
174441,,.20428838,,0,0,0,
174442,,,.61788619,0,0,0,
174443,,.19302052,.2412,1,0,0,
174444,,.40000001,.54676151,0,0,0,
174445,,.31043297,.25976658,1,0,0,
174446,,.34,.1757151,3,0,0,
174447,,.27200001,.1648,0,0,0,
174448,,.24822634,.1838,0,0,0,
174449,.088612147,.31999999,.26019606,0,1,0,886.12146
174450,,.58099997,.16295671,0,0,0,
174451,,.29963735,.4307,0,0,0,
174452,,.53200001,,0,0,1,
174453,.042679936,.00023162871,.082999997,0,0,0,
174454,,.40000001,.36411443,0,0,1,
174455,,.39749986,.19119367,0,0,0,
174456,.075825088,.06193817,,0,0,0,
174457,,0,.26380521,3,0,0,
174458,.049939401,.11205377,.076614693,3,1,1,-10000
174459,.041948222,.075000003,.1169,0,1,0,419.48221
174460,,.40000001,.21600001,0,0,0,
174461,,.22,.34379721,0,0,0,
174462,.055477735,.033379611,.123,0,0,0,
174463,,.30000001,.23190604,0,0,0,
174464,,.14456683,.12476391,0,0,0,
174465,,.30000001,.39030796,0,0,0,
174466,,.075000003,.1292,0,0,0,
174467,,.0029389861,.23231773,0,0,0,
174468,,.26155594,.29759136,3,0,0,
174469,,1,.56932253,1,0,1,
174470,,.31999999,,2,0,0,
174471,.055476211,.15908191,.0088580018,0,0,0,
174472,,.22,.15309763,0,0,0,
174473,,,,1,0,0,
174474,,.19353992,.094999999,0,0,0,
174475,,.479,,3,0,1,
174476,,.093306854,.2402008,0,0,0,
174477,,.060151521,.28451747,0,0,0,
174478,,.13042548,.17975193,0,0,0,
174479,.09151423,.12409404,.18772952,1,1,0,915.14227
174480,,.21351427,.3231895,3,0,0,
174481,,.38091454,.51030391,0,0,1,
174482,,.50400001,,0,0,0,
174483,.042506266,.029999999,.071199998,0,0,0,
174484,,0,.32468084,1,0,0,
174485,,.36300001,.18498662,1,0,0,
174486,,1,.3020454,0,0,0,
174487,,.92000002,,0,0,1,
174488,.058556702,.2,.12760697,0,1,0,585.56702
174489,,,,0,0,1,
174490,,,,0,0,0,
174491,,.1019318,,0,0,0,
174492,.076013863,.15908191,.1709,1,1,0,760.13861
174493,,.19302052,.21896781,2,0,1,
174494,,.25999999,,0,0,0,
174495,,.40000001,.17289713,0,0,0,
174496,,.40000001,,1,0,1,
174497,,.21351427,.113,0,0,0,
174498,,.40000001,,3,0,0,
174499,,.40000001,.36768091,1,0,1,
174500,,.23403424,.28973109,0,0,0,
174501,,.41100001,.30239999,0,0,0,
174502,,.34629932,,0,0,1,
174503,.041303806,.18302053,.096510276,0,1,0,413.03806
174504,,.22588743,.25506425,0,0,0,
174505,,.40000001,.27374658,0,0,0,
174506,,.40000001,,0,0,0,
174507,,.61000001,,0,0,0,
174508,,.34999999,,0,0,0,
174509,,.1490819,.26938561,2,0,0,
174510,.075585015,.23999999,,0,1,0,755.85016
174511,,1,.30684721,0,0,0,
174512,,.47799999,.36104178,2,0,0,
174513,,0,,0,0,1,
174514,,.37091455,,3,0,1,
174515,.064040333,.0089999996,.10534737,0,0,0,
174516,.040187463,.02,.090000004,0,0,0,
174517,.062325817,.075000003,.16599999,0,1,0,623.25818
174518,,,.40230665,0,0,1,
174519,,.40000001,.2306,0,0,0,
174520,,.18867035,.1071,0,0,0,
174521,,.49200001,.061999999,3,0,0,
174522,,.062581792,.073251486,1,0,1,
174523,,,.1015,0,0,0,
174524,,.43273506,.21415873,1,0,0,
174525,,.38999999,.52846372,2,0,0,
174526,,.27214816,.2887606,0,0,1,
174527,.070394397,.12986012,.16052711,0,1,0,703.94397
174528,,.40000001,.25069612,0,0,0,
174529,,.28,,0,0,0,
174530,,1,.73268241,3,0,0,
174531,,.18436274,.088,0,0,0,
174532,,.96788931,.41878763,3,0,0,
174533,,.53852117,.37478259,0,0,0,
174534,,.060142346,.31573772,0,0,0,
174535,,.34295049,,1,0,0,
174536,,.55000001,.35780001,0,0,1,
174537,,.25571418,.16762228,0,0,0,
174538,,.52783358,,0,0,0,
174539,,0,.92299056,0,0,0,
174540,,.37254366,.116,1,0,0,
174541,,.5,,3,0,0,
174542,,.1035713,.26203665,0,0,0,
174543,.040550515,.0089999996,.105,3,0,0,
174544,,.067889281,.1144,0,0,1,
174545,,.28214818,.31304577,1,0,1,
174546,,,.43946579,0,0,1,
174547,,.38091454,.38045627,0,0,0,
174548,,.14517941,.094023027,3,0,0,
174549,,.19302052,.33712646,0,0,0,
174550,,.037532806,.12502789,1,0,0,
174551,.081814282,.11,.27789074,0,1,0,818.14282
174552,,.75855744,,0,0,0,
174553,,.40000001,.22477332,2,0,0,
174554,,.40000001,,0,0,0,
174555,.069487631,.37091455,,3,1,0,694.87634
174556,,.60000002,.40850058,2,0,0,
174557,.040733665,.02,.1326253,1,0,0,
174558,,.40000001,.39634281,1,0,1,
174559,,.18048571,,0,0,0,
174560,,.20430711,,0,0,0,
174561,,.382,.31924909,0,0,0,
174562,,.2,.17742121,0,0,0,
174563,,.26491174,.115,1,0,0,
174564,,.19302052,,0,0,0,
174565,,.28214818,.1557,0,0,1,
174566,,.301,.28009894,1,0,0,
174567,.074179173,.2,.078300729,2,1,0,741.79175
174568,,1,.63640928,3,0,0,
174569,,.79000002,,0,0,0,
174570,.045531783,.18302053,.1529,3,1,0,455.31784
174571,,.27214816,.21303457,2,0,0,
174572,,.14,,0,0,0,
174573,,,,0,0,1,
174574,,.13205197,.18558724,0,0,0,
174575,,.19302052,.32909799,0,0,1,
174576,,,,2,0,1,
174577,,.19400001,,0,0,0,
174578,,,.55109757,1,0,0,
174579,,1,,0,0,1,
174580,,.12269474,.16736372,0,0,1,
174581,,.31,.114,0,0,0,
174582,,.2,.19897722,0,0,0,
174583,,.40000001,,0,0,0,
174584,.041128583,.050000001,.106,0,1,1,-10000
174585,.085484475,.063557185,.0941443,0,0,0,
174586,,.25,.36672154,0,0,1,
174587,,1,,0,0,0,
174588,,.69700003,.33477592,0,0,0,
174589,.039999999,.22351426,.062255088,0,1,0,400
174590,.089243226,.15783045,.21182187,3,1,0,892.43225
174591,,.1,.1895,0,0,0,
174592,.04002649,.062073268,.12710637,0,1,0,400.26489
174593,,.30000001,.27773491,0,0,0,
174594,,.40000001,.42271176,3,0,0,
174595,,.13003084,.2165,0,0,0,
174596,,.04800082,,0,0,0,
174597,.078851186,.09081021,.21226683,1,0,0,
174598,,.044,.11740973,1,0,0,
174599,.042810336,.18302053,.14829715,0,1,0,428.10336
174600,,.40000001,.22109075,3,0,0,
174601,,.30000001,.119,0,0,0,
174602,,.67000002,,0,0,0,
174603,,1,,3,0,1,
174604,,.35126838,.1969776,3,0,1,
174605,,1,.4007636,0,0,0,
174606,.086783372,.088508479,.18279999,1,0,1,
174607,,.30000001,,0,0,1,
174608,,.211,.23174356,0,0,0,
174609,.043228514,.079999998,.046594344,0,1,0,432.28516
174610,.043445464,.039471943,.10846757,2,1,0,434.45465
174611,.060963053,.097947247,.16497564,0,1,0,609.63055
174612,,.40000001,.21529999,0,0,1,
174613,,.1137301,.33061448,0,0,0,
174614,,.40000001,.18195319,0,0,1,
174615,,.40000001,.1881,0,0,1,
174616,,.10546854,.16440298,0,0,0,
174617,.040742338,.029999999,.037,2,1,0,407.42337
174618,,.119,.13996081,0,0,0,
174619,,.48641929,,1,0,0,
174620,,.22403423,.113,2,0,0,
174621,,.40000001,,0,0,1,
174622,,,.50092351,0,0,0,
174623,,.23,.095991574,2,0,0,
174624,,.25999999,,0,0,0,
174625,,.2,.097000003,0,0,0,
174626,,.24791813,.167,0,0,0,
174627,,.42789942,.25593695,1,0,0,
174628,.048472505,.091379628,.12591895,0,1,0,484.72504
174629,,.28214818,.1683,0,0,0,
174630,,.40000001,.075999998,1,0,0,
174631,,1,,2,0,0,
174632,.084730044,.11830884,,0,1,0,847.30042
174633,,.18302053,.20573014,0,0,0,
174634,.04205269,.050000001,,3,1,0,420.52689
174635,,.30512044,,0,0,0,
174636,,.88780838,.27319232,0,0,0,
174637,,.47499999,.16830257,0,0,0,
174638,,.024,.047401294,0,0,0,
174639,,.10775793,.14609122,0,0,0,
174640,,.39736661,,0,0,0,
174641,,.329,.28673765,2,0,0,
174642,,.24991846,,0,0,0,
174643,,.19,,3,0,0,
174644,,.40000001,,2,0,0,
174645,,1,,0,0,0,
174646,,.45100001,,0,0,1,
174647,,.19,,0,0,0,
174648,.055000175,.10417459,.093999997,0,1,0,550.00177
174649,.041142106,.075000003,.079999998,0,1,0,411.42105
174650,,.35362229,.1596,0,0,0,
174651,,,,0,0,0,
174652,,,.26921436,3,0,0,
174653,,,,0,0,1,
174654,,.12,.16859999,0,0,0,
174655,.049177054,.033795759,.115,0,0,0,
174656,,.67000002,.63407701,1,0,0,
174657,,.81923062,,0,0,0,
174658,,.084786437,.118,0,0,0,
174659,.055463113,.055053506,,0,0,0,
174660,,.20420396,.39949903,1,0,0,
174661,,.079487793,.57528228,0,0,0,
174662,,.25,.17472413,0,0,0,
174663,,.24032548,.43988249,2,0,1,
174664,.039999999,.000063046296,.04395172,2,0,0,
174665,,.40000001,.29859999,0,0,1,
174666,,.31183371,,0,0,0,
174667,,,.64165342,0,0,0,
174668,,.3925522,.60647833,0,0,1,
174669,,.10583523,.11426809,0,0,0,
174670,,.38091454,.1867,0,0,0,
174671,,.18000001,.12660766,0,0,0,
174672,,.20136735,,3,0,0,
174673,.040146679,.018064382,.00059262797,0,0,0,
174674,,1,,0,0,0,
174675,.054400351,.059999999,.019310152,0,0,0,
174676,,,.55318195,0,0,0,
174677,,.60737854,.19487402,2,0,1,
174678,,.084556088,,1,0,0,
174679,,.084935233,.14081351,0,0,0,
174680,,1,.38015196,0,0,0,
174681,,.074033216,.54335487,0,0,0,
174682,.085159063,.15700001,,0,1,0,851.59064
174683,,.30000001,.18176122,0,0,0,
174684,.068049766,.070909619,.1591,0,1,0,680.49768
174685,,,,0,0,0,
174686,,.30000001,.24027266,0,0,0,
174687,,.30000001,,0,0,0,
174688,,.34073883,.44993725,2,0,0,
174689,.091878496,.22351426,.1380835,0,1,0,918.78497
174690,.078074537,.15518917,.1612,0,1,0,780.74536
174691,,.060193725,,3,0,0,
174692,,.21351427,.16726491,3,0,1,
174693,.074923165,.12333779,.13263056,0,1,0,749.23163
174694,.054361623,.0040000002,.17202848,3,0,0,
174695,,.27214816,,0,0,0,
174696,.042061023,.22403423,.13751838,2,1,0,420.61023
174697,.041520849,.2,.025212567,0,0,0,
174698,,.17342231,.28588304,0,0,0,
174699,.071154021,.1490819,,0,1,0,711.54022
174700,,.14600715,.26680344,2,0,0,
174701,,.31580266,.21791431,3,0,1,
174702,.081229478,.19302052,.068552479,0,0,0,
174703,,.3200193,.26306644,3,0,0,
174704,.042509913,.059999999,.063889809,0,1,0,425.09912
174705,,1,.45119467,0,0,0,
174706,,,.58743733,0,0,0,
174707,.045388181,.026000001,.23918121,0,0,0,
174708,,.34141472,,0,0,0,
174709,,.19198409,,0,0,0,
174710,,.30313414,,0,0,0,
174711,,.40255219,,0,0,0,
174712,,.20999999,.18958654,0,0,0,
174713,,.30000001,.078909144,0,0,0,
174714,,.15527204,,0,0,0,
174715,,.52277571,,0,0,1,
174716,,.12988223,.44778842,0,0,1,
174717,,.10737054,,1,0,0,
174718,.040140826,.075000003,.083916046,0,1,0,401.40826
174719,,.28200001,.19509999,2,0,0,
174720,,.16333194,.12890753,0,0,0,
174721,,.095329955,,2,0,0,
174722,,.21351427,.14113195,2,0,0,
174723,,1,,0,0,1,
174724,.040069662,.000036127301,.090000004,0,0,0,
174725,,.38,,1,0,1,
174726,,,.3300088,0,0,1,
174727,,.38999999,.68813604,0,0,0,
174728,.079698555,.0051623587,.059966195,2,0,0,
174729,,.38927928,.32766584,0,0,0,
174730,,.28214818,.1891,3,0,1,
174731,,,.126,3,0,0,
174732,,.376463,,3,0,0,
174733,,.40000001,.096046992,3,0,0,
174734,,.090043791,,0,0,0,
174735,,.31,,0,0,0,
174736,.047628608,.040149625,.10548963,0,0,0,
174737,,.3925522,,0,0,1,
174738,.069537684,.22403423,.20149158,0,1,0,695.37683
174739,,.30000001,.2098563,2,0,0,
174740,,.060232602,.13903025,2,0,0,
174741,,.271,.28060001,2,0,1,
174742,,.085834496,,0,0,0,
174743,,.28214818,.62226725,0,0,0,
174744,,.5474245,,0,0,0,
174745,.046291646,.075000003,.0058758939,0,0,0,
174746,,.35973316,.45879999,0,0,0,
174747,.070558585,.17251062,,0,1,0,705.58588
174748,.079351477,.40000001,,0,1,0,793.51477
174749,,.50955373,.22215946,3,0,0,
174750,,.2708599,.60008454,0,0,0,
174751,.055680607,.035,.086999997,1,0,0,
174752,.043313671,.050000001,.082999997,0,1,0,433.13672
174753,,.093306854,.18220992,0,0,0,
174754,,.5222069,.26084128,0,0,0,
174755,,.26071271,.1969,0,0,0,
174756,,0,.42620498,0,0,0,
174757,,.40000001,.34102002,0,0,0,
174758,,.37091455,.31568155,0,0,0,
174759,,.13076362,.26186419,0,0,0,
174760,,0,.45499104,2,0,1,
174761,,,,0,0,1,
174762,,.23304176,.29313606,0,0,0,
174763,,.18302053,.20173387,0,0,0,
174764,.045594435,.056724079,.18449999,1,0,0,
174765,,.28214818,,3,0,0,
174766,,0,,0,0,0,
174767,,.19618362,.1168,3,0,1,
174768,.04869974,.081904009,.19769999,2,1,0,486.99741
174769,.087003119,.041279193,.24246399,0,0,0,
174770,,.069243334,.093519583,0,0,0,
174771,,,,0,0,0,
174772,,.19,,3,0,0,
174773,,.39394644,,0,0,0,
174774,,.28956878,,0,0,1,
174775,.039999999,.02,.058315594,0,0,0,
174776,,,.78601092,2,0,1,
174777,,0,,0,0,1,
174778,.043948103,.040085435,.090070926,0,0,0,
174779,,.13589206,,3,0,0,
174780,.087544695,.16,.1481,0,1,0,875.44696
174781,,.40000001,.58365977,2,0,0,
174782,.046004698,.0061867349,.0066108517,0,0,0,
174783,,.85000002,,0,0,0,
174784,,,.60992944,1,0,0,
174785,,.40000001,,0,0,0,
174786,,.21351427,,1,0,0,
174787,.061449353,.40000001,.18607615,0,1,0,614.49353
174788,.078903519,.012,.119,0,0,0,
174789,,0,,1,0,1,
174790,,.37091455,.1762,0,0,0,
174791,.040245231,.073725194,.053897917,0,1,1,-10000
174792,,.40000001,,0,0,1,
174793,,,.50200933,2,0,1,
174794,,,.54118496,1,0,1,
174795,,.28999999,,0,0,0,
174796,.044378392,.055596586,.077,0,1,0,443.78394
174797,.040941074,.059846643,.1485,0,1,0,409.41074
174798,,.10191456,,0,0,0,
174799,,,.39702603,0,0,0,
174800,,,,2,0,1,
174801,,.40000001,.48563504,0,0,1,
174802,,,.77139729,0,0,0,
174803,,0,.34879372,3,0,0,
174804,,.1490819,.1691,0,0,0,
174805,.046310157,.050000001,.14560001,1,0,0,
174806,,.075000003,.1427,0,0,0,
174807,,.28214818,,1,0,0,
174808,,.1309537,.36122668,0,0,1,
174809,,0,.9873668,0,0,1,
174810,,.20897187,.13059291,1,0,0,
174811,,.3925522,,2,0,0,
174812,,.035737623,,3,0,0,
174813,,.25999999,.2432,2,0,0,
174814,,.035716813,,2,0,0,
174815,.058894582,.027076403,.39065903,0,0,0,
174816,,.24667653,.19589999,0,0,0,
174817,,.046613548,.37601626,0,0,0,
174818,,.40000001,.39869055,0,0,0,
174819,,,,1,0,0,
174820,,.31999999,.14755812,2,0,0,
174821,,.31299999,.28710729,0,0,1,
174822,.039999999,.062581949,.11912993,0,1,0,400
174823,,.12800001,.1124,1,0,0,
174824,,.47999999,.56635815,0,0,0,
174825,.075529218,.11,.1998,0,1,0,755.29218
174826,,.90836948,.2226,0,0,0,
174827,,.40000001,.2739,1,0,0,
174828,.070903793,.0303826,.16135651,0,0,0,
174829,,.30258575,.14709511,3,0,0,
174830,,.20969939,,1,0,0,
174831,,.19692181,.111,0,0,0,
174832,,.076818533,.091300003,0,0,0,
174833,,.31999999,.2661795,0,0,0,
174834,.04025602,.0021956109,.16898686,0,0,0,
174835,.091176972,.14670491,.091945328,3,0,0,
174836,,.48800001,.31529999,0,0,1,
174837,.044866633,.02,.118,3,0,0,
174838,,0,,0,0,0,
174839,.063556708,.066,.10235416,3,1,0,635.56708
174840,,.27214816,,3,0,0,
