,sex,employment,marital,income,social2,rate
73643,1,retired,1,10363,0.22642832,
73644,1,unemployed,1,0,0.31619811,
73645,1,employed,0,5822,0.52739489,
73646,0,employed,0,6202,0.56738073,
73647,1,student,0,3636,0.86328375,
73648,1,employed,1,16691,0.0,
73649,0,employed,1,11115,0.51649386,
73650,1,retired,1,1029,0.0,
73651,1,employed,1,12479,0.57168108,
73652,0,student,0,0,0.83067417,
73653,1,unemployed,1,0,0.91152793,
73654,1,employed,1,10612,0.46133938,
73655,1,employed,1,12206,0.85324669,
73656,1,retired,1,26481,0.0,0.043821451603541776
73657,0,employed,1,10771,0.60526299,
73658,1,employed,0,48628,0.85473865,0.07806870614051292
73659,1,employed,1,7724,0.53606486,
73660,1,student,1,0,0.9398706,0.05030457649628156
73661,1,employed,0,8907,0.39093378,
73662,1,employed,0,17599,0.7312184,0.08753573548584788
73663,0,employed,1,11028,0.0,
73664,1,employed,1,27421,0.70415717,0.06688273885356819
73665,1,retired,0,12461,0.0,
73666,1,employed,1,16753,0.10100684,
73667,1,student,0,18309,0.8336525,0.04463703712275657
73668,1,employed,0,15620,0.0,
73669,1,employed,0,13665,0.40702146,
73670,1,employed,0,18059,0.36284369,
73671,1,student,0,13762,0.7311123,
73672,1,employed,1,15171,0.59101659,
73673,0,employed,1,10688,0.60323715,
73674,0,employed,1,10081,0.90210205,
73675,1,retired,1,8928,0.044873759,
73676,1,employed,1,5462,0.19168162,
73677,1,student,0,0,0.97117847,
73678,1,retired,0,6286,0.30594039,
73679,1,employed,1,630247,0.017071068,0.04165521904106736
73680,1,employed,0,87526,0.94169468,0.05439803539241245
73681,1,unemployed,1,17063,0.73609352,0.08340863600539272
73682,1,retired,1,7134,0.061679147,
73683,0,student,0,0,0.91459417,
73684,1,employed,0,26869,0.74294472,0.046384359155457605
73685,1,employed,1,26354,0.82307792,0.08792235198307682
73686,1,employed,0,5632,0.53081924,
73687,0,employed,1,4636,0.73089147,
73688,1,retired,0,22256,0.0,0.06324527876657245
73689,0,employed,1,42063,0.52136433,
73690,1,retired,0,79851,0.32730466,0.04360741108317118
73691,1,employed,1,5867,0.055654485,
73692,1,employed,0,9729,0.54673737,
73693,0,unemployed,0,0,0.24437955,
73694,1,employed,1,7364,0.0,
73695,1,unemployed,0,7187,0.56094915,
73696,0,employed,0,58655,0.60432816,
73697,1,employed,1,15606,0.0,
73698,0,employed,1,7648,0.25475419,
73699,1,employed,1,10352,0.077795222,
73700,1,employed,1,23269,0.52123451,0.0855596242669453
73701,1,employed,1,7922,0.71923262,
73702,1,retired,0,5939,0.25392717,
73703,1,student,0,2548,0.73636174,
73704,1,employed,0,19913,0.23964208,
73705,1,employed,1,10584,0.73607647,
73706,0,employed,1,5426,0.65035731,
73707,1,student,0,0,0.49693751,
73708,1,employed,1,38178,0.68640316,0.04588520674426532
73709,1,student,0,0,0.0,
73710,0,employed,1,11827,0.58178741,
73711,1,employed,1,92922,0.93298149,0.04
73712,1,employed,0,13082,0.34322202,
73713,1,employed,0,11450,0.61014074,
73714,1,employed,0,16943,0.55087382,
73715,1,student,0,13161,0.024192873,
73716,1,employed,1,34719,0.58219981,0.07262533416025296
73717,1,employed,0,9726,0.56659585,
73718,0,retired,1,5249,0.33799028,
73719,1,employed,0,25301,0.12430694,0.07692938803417851
73720,1,employed,1,12232,0.77125311,
73721,0,employed,1,12211,0.64324373,
73722,1,unemployed,1,0,0.0,
73723,1,employed,1,8738,0.72483182,
73724,1,employed,0,7429,0.1663124,
73725,1,retired,1,26206,0.063866027,
73726,0,employed,0,16322,0.0054489379,
73727,1,retired,1,6479,0.15596786,
73728,1,unemployed,0,0,0.86158282,
73729,1,employed,1,12920,0.67094702,
73730,1,student,0,0,0.94943398,
73731,1,employed,1,7379,0.65427935,
73732,1,retired,0,16395,0.31760085,
73733,1,employed,0,7635,0.39091527,
73734,0,retired,0,7535,0.054526258,
73735,1,employed,1,9025,0.51524031,
73736,1,employed,1,6232,0.0,
73737,1,employed,1,674644,0.0,0.04
73738,1,employed,1,22517,0.76258409,
73739,1,student,0,6418,0.16786818,
73740,1,student,0,0,0.72155672,
73741,1,employed,1,37733,0.0,0.06576936554419502
73742,0,employed,0,7034,0.0,
73743,0,employed,1,5508,0.0,
73744,1,employed,0,6228,0.0,
73745,1,student,0,0,0.51328444,
73746,1,employed,1,10964,0.801691,
73747,0,retired,1,4814,0.29494816,
73748,1,unemployed,1,46757,0.0,0.04092965132767252
73749,1,student,0,0,0.58818227,
73750,1,employed,1,8595,0.58840311,
73751,1,student,0,0,0.0,
73752,0,employed,1,11834,0.6202246,
73753,0,employed,0,14536,0.67153239,
73754,1,unemployed,1,7592,0.0,
73755,1,student,0,0,0.83870757,
73756,1,employed,1,20527,0.58859879,
73757,1,employed,1,8285,0.21196507,
73758,1,employed,1,6329,0.22144771,
73759,1,student,0,0,0.73245859,
73760,1,student,0,0,0.87768865,
73761,0,employed,1,8115,0.07589332,
73762,1,employed,1,19153,0.0,
73763,1,employed,1,6594,0.32486516,
73764,1,unemployed,0,0,0.5407716,
73765,1,employed,1,12130,0.50355262,
73766,0,student,1,0,0.9852885,
73767,1,employed,0,10832,0.59087849,
73768,1,employed,0,106442,0.33520526,0.043357861311542886
73769,1,employed,1,8089,0.63775116,
73770,1,employed,1,113460,0.6310513,0.04018214598069089
73771,1,student,0,0,0.16072406,
73772,1,employed,0,7204,0.6889323,
73773,1,unemployed,0,9296,0.52483314,
73774,1,student,0,0,0.61197597,
73775,1,employed,1,39392,0.056294512,0.07126276282578552
73776,1,employed,0,10454,0.38616312,
73777,1,employed,1,32656,0.67614841,
73778,1,unemployed,1,9524,0.0,
73779,1,employed,1,8271,0.0,
73780,0,employed,1,15535,0.0,0.0849998081389046
73781,1,unemployed,1,6478,0.94888097,
73782,1,employed,1,58957,0.54077399,0.04478307353334862
73783,0,employed,0,37563,0.0,0.04587150137326969
73784,1,employed,1,6164,0.0,
73785,1,employed,1,68639,0.66266108,0.04039637447859046
73786,1,retired,1,3987,0.13340226,
73787,1,employed,1,9147,0.50331855,
73788,1,employed,1,18640,0.13156123,
73789,0,unemployed,0,9917,0.70288444,
73790,1,employed,1,7599,0.0,
73791,0,student,0,0,0.91014463,
73792,0,employed,1,5104,0.0,
73793,1,employed,0,12323,0.6153456,
73794,1,student,0,0,0.0,
73795,1,employed,0,14439,0.0,
73796,0,student,1,0,0.77380657,
73797,1,student,0,23095,0.069383331,0.08179239576468221
73798,1,student,0,0,0.99112046,
73799,0,employed,1,4593,0.57954967,
73800,1,student,0,0,0.74376011,
73801,1,student,0,0,0.92582732,
73802,0,student,0,7804,0.2457947,
73803,1,employed,1,19930,0.36309949,
73804,1,employed,1,31375,0.60454363,
73805,1,employed,1,7814,0.99351019,
73806,1,student,0,0,0.45807603,
73807,1,employed,1,10596,0.78175473,
73808,1,employed,1,9550,0.62931651,
73809,1,employed,0,90418,0.85986233,0.04087098224249573
73810,0,employed,0,62508,0.24899542,0.04924687082909841
73811,0,employed,0,6820,0.2651093,
73812,1,employed,0,7222,0.74202198,
73813,1,employed,1,6404,0.53852284,
73814,0,employed,1,34641,0.60857922,
73815,1,employed,1,12307,0.062228784,
73816,1,employed,1,12732,0.45820844,
73817,1,student,0,0,0.1562793,
73818,1,employed,1,5938,0.39536685,
73819,1,unemployed,0,8098,0.83230484,
73820,1,employed,0,127078,0.23728065,0.04424475336694885
73821,1,employed,1,25387,0.32709908,
73822,1,employed,1,10946,0.72747082,
73823,1,employed,1,7550,0.0,
73824,0,employed,1,57158,0.11547087,
73825,0,retired,1,4612,0.27688551,
73826,1,employed,1,13059,0.50799769,
73827,1,employed,1,9269,0.0,
73828,1,employed,1,23290,0.0,0.06784648304217689
73829,1,employed,0,11676,0.70430267,
73830,1,employed,1,13621,0.51413113,
73831,1,employed,1,152472,0.54705536,0.04
73832,1,student,0,0,0.91325283,
73833,1,student,1,8212,0.74726224,
73834,1,employed,1,38716,0.16867079,
73835,1,retired,1,861,0.0,
73836,1,employed,0,40514,0.53209281,
73837,0,employed,1,18236,0.25020817,
73838,1,unemployed,1,0,0.15493238,
73839,1,employed,1,46328,0.17546208,0.05303838917634814
73840,1,unemployed,0,6561,0.72973138,
73841,1,unemployed,0,0,0.52644163,
73842,1,employed,0,44441,0.77420813,0.09092523502364874
73843,1,employed,0,8542,0.93657917,
73844,1,employed,1,10951,0.46510932,
73845,1,employed,1,13552,0.0,
73846,0,employed,1,7476,0.57698047,
73847,1,student,0,0,0.88155693,
73848,1,employed,0,13786,0.055022165,
73849,1,employed,1,31901,0.79018301,
73850,1,student,0,0,0.88004071,
73851,0,retired,1,2987,0.22106874,
73852,1,employed,0,10047,0.96960115,
73853,1,unemployed,0,9715,0.0,
73854,1,employed,1,20300,0.062937699,
73855,1,employed,1,78735,0.69402117,0.04820762123841503
73856,1,employed,1,9682,0.42300379,
73857,1,unemployed,0,0,0.04255024,
73858,0,employed,0,34102,0.0,0.04207950089815852
73859,1,student,0,26882,0.93277508,
73860,1,retired,1,4541,0.34392101,
73861,1,employed,1,22312,0.38862175,
73862,1,employed,1,25393,0.22626792,
73863,1,unemployed,1,23637,0.0,
73864,1,employed,1,638072,0.80728579,0.04011407236552392
73865,0,employed,1,10338,0.0,
73866,1,employed,0,9982,0.4206343,
73867,1,unemployed,1,0,0.50263953,
73868,1,unemployed,0,12114,0.2013602,
73869,0,employed,1,24394,0.26232538,
73870,0,employed,1,4589,0.39447415,
73871,1,employed,1,29116,0.0,0.06975823425750338
73872,0,employed,1,6018,0.0,
73873,0,employed,1,10495,0.0,
73874,1,student,0,0,0.44262439,
73875,1,student,0,0,0.88652158,
73876,1,employed,1,15557,0.0,
73877,0,retired,1,2996,0.24915168,
73878,1,retired,1,5788,0.0,
73879,0,employed,1,6837,0.0,
73880,0,employed,1,61909,0.0,0.040256018825945
73881,1,employed,1,7360,0.49549744,
73882,1,unemployed,1,0,0.81229663,
73883,1,employed,1,22781,0.0,
73884,0,student,0,3520,0.023063015,
73885,0,student,0,0,0.87084484,
73886,1,employed,0,6654,0.75117409,
73887,0,student,0,0,0.81504214,
73888,0,student,0,0,0.74443316,
73889,0,employed,1,5251,0.54949963,
73890,0,unemployed,1,0,0.24877159,
73891,1,retired,1,4893,0.0,
73892,1,employed,1,27097,0.8154248,0.08031359623768071
73893,1,unemployed,0,0,0.0,
73894,1,employed,1,8853,0.98706633,
73895,1,employed,1,16055,0.76182699,
73896,1,employed,0,62343,0.52903289,0.04167107251823135
73897,0,employed,1,116284,0.39533153,0.040667111407605074
73898,0,unemployed,0,0,0.74685931,
73899,0,employed,0,8688,0.85706931,
73900,1,employed,0,145701,0.069600828,0.040824091265625466
73901,1,employed,1,164492,0.94424832,0.04
73902,1,unemployed,0,0,0.5743376,
73903,1,employed,1,11330,0.93948907,
73904,1,employed,1,5303,0.82256812,
73905,1,student,0,4571,0.75692552,
73906,0,employed,1,56540,0.77714282,0.04097462921854001
73907,1,employed,1,75853,0.89161038,0.040054797523151955
73908,0,student,1,0,0.88792694,0.05059801947763207
73909,0,employed,1,12571,0.50362313,
73910,1,employed,0,6051,0.46998164,
73911,1,retired,0,4413,0.026162317,
73912,1,employed,0,37569,0.43577969,0.07298681913340377
73913,1,student,1,4360,0.23888052,
73914,0,student,0,0,0.24792545,
73915,1,employed,1,12085,0.84925848,
73916,0,student,0,0,0.27115011,
73917,1,unemployed,1,0,0.066377096,
73918,0,unemployed,0,10117,0.055503722,
73919,1,employed,1,18466,0.43815443,
73920,1,employed,1,8380,0.52419794,
73921,1,employed,1,6044,0.56527066,
73922,1,student,0,0,0.63749421,
73923,1,employed,1,9256,0.0,
73924,1,employed,1,16618,0.0,
73925,1,employed,0,35820,0.59942997,0.05891344266319405
73926,0,student,0,4357,0.81417572,
73927,1,employed,0,8608,0.0,
73928,1,unemployed,1,20857,0.0,
73929,0,unemployed,1,0,0.0,
73930,0,employed,1,23808,0.32632241,
73931,1,retired,1,7026,0.1060066,
73932,0,student,0,0,0.97574514,
73933,1,employed,1,22278,0.23169535,
73934,1,employed,1,6180,0.2640765,
73935,1,employed,0,23689,0.68778616,0.049478159020093726
73936,1,retired,0,5788,0.092793509,
73937,0,retired,0,7290,0.14689818,
73938,0,student,0,0,0.89012587,
73939,1,employed,1,12430,0.6768012,
73940,1,employed,0,13700,0.0,
73941,1,unemployed,1,0,0.0,
73942,0,employed,1,4486,0.86499327,
73943,1,employed,1,10167,0.11341031,
73944,0,unemployed,0,6379,0.0,
73945,0,retired,0,638,0.0,
73946,1,employed,1,28298,0.0,0.05317263281377769
73947,1,unemployed,1,6897,0.0,
73948,0,employed,1,7759,0.72941762,
73949,1,employed,0,8596,0.84705091,
73950,1,employed,1,16778,0.90818214,0.06292911038810775
73951,0,employed,0,12690,0.57780945,
73952,1,retired,1,4084,0.0,
73953,1,unemployed,1,6723,0.0,
73954,1,unemployed,0,15316,0.722646,0.08800921006448481
73955,1,retired,0,4141,0.23709185,
73956,0,student,0,0,0.3331888,
73957,1,student,0,0,0.28799745,
73958,1,employed,1,10010,0.0,
73959,0,retired,0,5028,0.0,
73960,0,employed,1,53490,0.64886606,0.04282119282279959
73961,1,employed,0,15759,0.72372019,
73962,1,employed,1,9405,0.61714733,
73963,1,student,0,0,0.72679168,
73964,1,employed,0,9657,0.11597466,
73965,0,student,0,4658,0.87361538,
73966,1,employed,1,16583,0.57293957,
73967,1,employed,1,9526,0.0,
73968,1,employed,1,8776,0.85048103,
73969,1,employed,0,33051,0.25697172,0.08264764167052924
73970,1,employed,1,17963,0.5475567,
73971,0,student,0,8356,0.36869216,
73972,0,employed,1,4106,0.0,
73973,0,employed,1,80769,0.0,
73974,1,employed,1,6045,0.53590399,
73975,1,student,0,0,0.90342617,
73976,0,unemployed,1,15159,0.0,0.0675533912846374
73977,1,employed,1,19686,0.22623545,
73978,1,employed,0,9690,0.0,
73979,1,student,0,11929,0.95344722,
73980,1,unemployed,1,0,0.59668404,
73981,1,unemployed,1,0,0.92259014,
73982,1,student,0,12036,0.62826246,0.04897794629302668
73983,1,unemployed,1,22097,0.56011254,0.056199292850245136
73984,0,employed,1,7858,0.019632541,
73985,1,employed,1,13638,0.97943169,0.05991919855977903
73986,0,employed,0,85411,0.76798928,0.04936165004132498
73987,0,employed,1,45210,0.0,0.05254995808169525
73988,1,retired,1,9812,0.0,
73989,1,unemployed,1,0,0.61232013,
73990,1,employed,1,8722,0.53654838,
73991,1,employed,0,12545,0.6831224,
73992,1,employed,1,31020,0.092203639,
73993,1,employed,1,79920,0.63905293,0.040286969546678895
73994,1,employed,1,15847,0.16665927,
73995,1,student,0,4229,0.89907801,
73996,1,employed,0,6059,0.0,
73997,1,employed,1,13295,0.39171022,
73998,1,employed,1,8438,0.16693337,
73999,0,retired,1,65153,0.18192999,0.05693558972779465
74000,1,employed,1,18586,0.66312617,
74001,1,employed,1,11730,0.069033496,
74002,1,employed,1,11634,0.72482854,
74003,1,student,0,0,0.86154813,
74004,1,employed,0,20603,0.66338485,0.05856062508500255
74005,1,employed,1,1000000,0.038600538,0.04015863860759427
74006,1,retired,1,3623,0.0,
74007,0,employed,0,104846,0.051311243,0.04196852246018342
74008,1,retired,0,38978,0.0,0.04202038084870009
74009,1,employed,1,9754,0.90459657,
74010,1,student,1,0,0.63480663,
74011,0,unemployed,1,11583,0.2618778,
74012,1,employed,1,6904,0.22565155,
74013,1,employed,1,62218,0.59083027,0.040278300046302735
74014,0,employed,1,9840,0.37928939,
74015,1,employed,1,12311,0.83950108,
74016,1,employed,1,25516,0.85150248,0.059186046134428794
74017,1,unemployed,0,37695,0.72490811,0.04265860137649736
74018,1,employed,1,8143,0.79871881,
74019,0,employed,1,28847,0.61636072,
74020,1,employed,1,11057,0.49753356,
74021,0,employed,1,161148,0.91077012,0.04114612561991861
74022,1,student,0,0,0.31958184,
74023,1,employed,1,35897,0.67031676,0.08021529013961293
74024,1,student,0,0,0.79396045,
74025,1,employed,0,238798,0.0,0.04
74026,0,employed,1,6912,0.59789729,
74027,1,student,0,41707,0.83886933,0.0401333511134818
74028,1,student,0,0,0.94119209,
74029,1,unemployed,1,0,0.0,
74030,1,student,0,4466,0.98328769,
74031,0,employed,1,6302,0.0,
74032,1,employed,1,12896,0.56444222,
74033,1,employed,0,7724,0.0,
74034,1,retired,1,1414,0.26972157,
74035,0,employed,1,30096,0.0,
74036,1,retired,1,8615,0.0,
74037,1,unemployed,1,15784,0.96462697,
74038,1,employed,1,15099,0.56728089,
74039,0,retired,1,4644,0.0,
74040,1,employed,0,24221,0.52243686,
74041,1,unemployed,1,0,0.39999446,
74042,1,student,0,15762,0.93760335,0.053848047361697085
74043,0,employed,0,172119,0.84863067,0.045661082682062946
74044,1,employed,1,37031,0.0,0.06594943458286878
74045,0,unemployed,1,0,0.52987522,
74046,0,employed,1,15487,0.0,0.08443589989282056
74047,1,student,0,0,0.31314561,
74048,0,student,0,0,0.36293942,
74049,0,student,0,0,0.47726026,
74050,0,employed,1,5627,0.13491172,
74051,1,employed,1,53182,0.35602543,0.04916872233365467
74052,1,retired,0,4189,0.25349885,
74053,1,employed,1,12421,0.6248852,
74054,1,employed,0,7362,0.30457485,
74055,0,unemployed,1,21130,0.63910413,0.07941819578911025
74056,1,employed,0,7148,0.11639591,
74057,0,unemployed,1,14226,0.37992775,
74058,0,student,1,13109,0.0,
74059,1,student,0,5426,0.73779964,
74060,0,student,0,0,0.85315841,
74061,0,unemployed,1,7467,0.51671684,
74062,1,employed,1,9944,0.0,0.06751661583021998
74063,1,employed,1,6202,0.73216736,
74064,1,employed,1,17011,0.0,
74065,0,employed,1,1000000,0.37271574,0.04692248309699715
74066,1,employed,1,7224,0.0,
74067,1,student,0,5695,0.90658742,
74068,1,retired,0,3407,0.12074876,
74069,1,student,0,0,0.0,
74070,1,employed,1,21535,0.59174991,
74071,0,retired,1,7815,0.0,
74072,0,employed,0,9442,0.60042924,
74073,1,student,0,14645,0.038337793,
74074,1,employed,0,9068,0.562132,
74075,0,employed,1,33957,0.55631053,0.06738560770416553
74076,1,employed,1,6581,0.82677108,
74077,1,student,0,13263,0.8879649,
74078,1,student,1,0,0.33394107,
74079,1,unemployed,1,36553,0.0,0.04201193348751886
74080,0,employed,0,38483,0.58991301,0.045251540816874956
74081,0,employed,1,13822,0.0,0.08763244471525558
74082,1,employed,1,25749,0.53328973,0.09245621273417941
74083,1,employed,1,21323,0.55732232,
74084,1,student,0,0,0.023150651,
74085,1,employed,1,10268,0.33207417,
74086,0,employed,1,29009,0.075887777,0.05906022955051492
74087,1,student,0,0,0.95028299,
74088,1,employed,1,51329,0.35139856,0.043865075639579865
74089,1,employed,1,9351,0.53279847,
74090,1,employed,1,7584,0.66305411,
74091,0,student,0,6174,0.85236382,
74092,0,unemployed,1,21423,0.78329533,0.041067805659369995
74093,1,unemployed,0,15707,0.67559695,
74094,0,employed,1,22678,0.56509155,0.0724702421230693
74095,1,student,0,4630,0.0,0.0649240742025053
74096,1,employed,0,5920,0.61343431,
74097,0,student,0,23701,0.9884606,0.06969301952540387
74098,0,employed,1,7427,0.0,0.08030863581250355
74099,1,employed,0,18433,0.65518326,
74100,1,employed,1,119886,0.75687617,0.041738505080508505
74101,1,employed,1,7923,0.29645908,
74102,1,employed,1,6207,0.65821499,
74103,1,employed,1,27220,0.9174419,0.05770906815032653
74104,1,unemployed,1,12409,0.98817098,
74105,1,student,0,10570,0.9895767,
74106,1,employed,0,21951,0.64673114,
74107,0,student,0,0,0.41951066,
74108,1,employed,1,18775,0.26391336,
74109,0,student,0,3111,0.7764796,
74110,1,employed,1,6245,0.0,
74111,0,unemployed,1,0,0.67271459,
74112,1,employed,1,28536,0.67154396,
74113,1,employed,1,94200,0.55385339,0.04784494693124135
74114,1,unemployed,1,26196,0.14243756,
74115,1,retired,1,12379,0.0,0.06149681502650378
74116,1,retired,1,10355,0.0,
74117,0,student,0,3409,0.83099556,
74118,1,retired,0,33059,0.24507344,0.0477576587850448
74119,0,unemployed,0,0,0.63227183,
74120,1,employed,1,7677,0.78059262,
74121,1,employed,1,9901,0.61822295,
74122,1,unemployed,1,0,0.59962064,
74123,0,student,0,0,0.89128655,
74124,1,employed,0,7821,0.51340765,
74125,1,unemployed,1,13526,0.57508278,0.08466891192856078
74126,1,employed,1,27549,0.27113661,
74127,1,employed,1,17452,0.68379909,
74128,1,employed,0,7059,0.63921618,
74129,0,student,1,0,0.78892642,
74130,1,employed,1,5486,0.29551286,
74131,0,unemployed,1,25560,0.0,0.05738622028907422
74132,1,employed,1,38805,0.91214556,0.04071284214840213
74133,1,employed,1,6655,0.69473559,
74134,1,unemployed,1,7269,0.57116681,
74135,1,employed,1,14388,0.0,
74136,0,retired,0,3430,0.24705461,
74137,1,retired,0,5835,0.010757632,
74138,1,employed,0,9612,0.17405206,
74139,0,unemployed,1,7072,0.53130698,
74140,1,employed,1,13058,0.0,
74141,1,employed,0,207314,0.20757027,0.04700892808277905
74142,1,employed,0,9703,0.5658322,
74143,0,unemployed,1,34510,0.0,0.04
74144,1,employed,1,9874,0.0,0.06408957004081517
74145,1,employed,1,11271,0.67691749,
74146,1,employed,1,45483,0.69228476,0.04139588255566382
74147,1,employed,1,14371,0.32319972,
74148,1,employed,1,20580,0.0,0.06617306919889646
74149,1,employed,1,84230,0.63689721,0.040286969546678895
74150,1,employed,1,8923,0.54700756,
74151,1,retired,1,23086,0.0,0.04330744456341032
74152,0,unemployed,1,15309,0.64841729,
74153,1,employed,1,14968,0.7112506,
