id,sex,employment,marital,income,social2
290886,1,student,1,9770,.95098722
290887,1,employed,1,8611,.52956718
290888,1,employed,1,6539,0
290889,0,employed,0,41538,.01228997
290890,1,employed,0,11957,.037319016
290891,1,employed,1,47857,.50929588
290892,0,employed,1,20775,0
290893,1,employed,0,6101,.27031958
290894,1,employed,1,9854,.78798091
290895,0,unemployed,1,100353,.63725966
290896,1,student,0,0,0
290897,0,employed,1,28451,.25608727
290898,1,employed,1,6187,0
290899,1,employed,0,34067,.40221825
290900,1,employed,1,11386,.70343918
290901,1,student,0,0,.13374583
290902,1,employed,1,30980,.99229002
290903,1,employed,0,1000000,.37267345
290904,1,employed,1,24287,.81756324
290905,1,retired,0,10367,.27587515
290906,1,employed,0,116806,0
290907,1,retired,0,6174,.15981328
290908,0,employed,1,13572,.3533538
290909,1,employed,1,6575,.88101071
290910,0,employed,1,23616,0
290911,1,retired,1,4661,.26454508
290912,1,employed,1,32577,.33773187
290913,1,employed,1,6036,.057798102
290914,1,student,0,4065,.34292367
290915,1,employed,1,23316,.024083009
290916,0,employed,0,139188,.58774841
290917,1,employed,1,11910,.040494636
290918,1,employed,1,7010,.96032804
290919,1,employed,1,9591,.59559333
290920,1,student,0,21665,.94530958
290921,1,employed,1,23449,0
290922,1,student,0,4671,.51035321
290923,0,student,0,3373,.81038332
290924,1,employed,1,9947,.75753635
290925,1,employed,1,11024,.61229217
290926,1,employed,1,9511,.98983598
290927,1,employed,1,9663,0
290928,1,retired,0,7056,.047002655
290929,0,employed,0,8595,0
290930,1,unemployed,1,0,0
290931,1,retired,1,6306,.13931486
290932,1,employed,0,8193,0
290933,1,employed,1,8983,0
290934,1,employed,1,52798,0
290935,0,unemployed,0,41555,.47927704
290936,1,unemployed,0,6815,.615435
290937,1,student,0,0,.8052808
290938,1,employed,1,15454,.52367508
290939,1,employed,1,5449,0
290940,1,employed,1,10045,.25827268
290941,0,unemployed,0,0,0
290942,1,student,0,25180,.85628247
290943,1,employed,0,7860,.0015400274
290944,1,employed,1,21253,0
290945,0,student,0,3876,.13825555
290946,0,employed,1,7279,.52067083
290947,1,employed,1,63822,0
290948,0,unemployed,1,6040,.18175498
290949,1,employed,1,7107,.67602068
290950,1,employed,0,23532,0
290951,1,employed,0,12867,0
290952,1,employed,1,9490,.097150862
290953,1,employed,1,5926,0
290954,1,employed,1,14407,0
290955,1,unemployed,1,0,.63123721
290956,1,employed,1,7381,.18435678
290957,1,employed,1,10845,.062413987
290958,0,student,0,0,.90707332
290959,1,student,1,0,.94337541
290960,1,retired,1,5181,.22119904
290961,1,employed,0,10630,.04738827
290962,1,student,0,12825,.81734467
290963,1,employed,1,10288,0
290964,1,student,0,7345,.97295201
290965,1,employed,0,40256,0
290966,1,student,0,7456,.92940605
290967,1,retired,1,10366,.065934785
290968,0,student,1,4280,.8702383
290969,1,unemployed,0,5933,.056183778
290970,1,student,0,0,.57779205
290971,0,employed,1,6813,.81901067
290972,1,employed,1,17505,.52723622
290973,0,employed,1,26749,.061851919
290974,1,student,1,0,.92457008
290975,1,employed,1,6930,.51429063
290976,1,employed,0,11268,.80921352
290977,1,employed,1,5484,.42168793
290978,1,employed,1,14649,.50006807
290979,1,employed,1,7218,0
290980,0,employed,1,13630,.73239923
290981,1,student,1,0,.47451848
290982,1,employed,0,15359,.56107754
290983,1,unemployed,1,0,.60679936
290984,1,student,0,12549,.75308609
290985,1,employed,1,15391,.72024703
290986,1,employed,1,21561,.59242415
290987,1,employed,0,17345,.71662199
290988,0,employed,1,7278,.10160683
290989,1,employed,0,12996,.74011552
290990,1,employed,1,10980,.41444942
290991,1,employed,1,6394,0
290992,1,retired,1,5371,0
290993,1,employed,1,19447,.58226603
290994,0,employed,0,6887,0
290995,1,unemployed,1,10028,.58175325
290996,0,student,0,0,.82834727
290997,1,student,0,0,.96928173
290998,0,student,0,0,.49368203
290999,1,employed,0,30357,.61872804
291000,1,employed,1,12571,.54708868
291001,1,employed,1,32361,.50111032
291002,1,employed,1,13520,.093897603
291003,1,employed,1,5450,.36671668
291004,0,employed,1,24707,.45541057
291005,1,retired,1,6035,.10133586
291006,1,employed,1,9088,.55727166
291007,0,retired,0,2152,.14489157
291008,1,student,0,4479,.99124223
291009,0,retired,1,4525,0
291010,1,retired,1,28341,0
291011,0,student,0,12817,0
291012,0,retired,0,1372,.22688675
291013,1,student,0,0,0
291014,1,employed,0,19841,.32298845
291015,1,employed,1,7381,.7238344
291016,1,unemployed,1,10447,.68589473
291017,0,retired,0,4943,.31401604
291018,1,retired,1,50618,.22922185
291019,1,student,0,0,.95352733
291020,1,employed,1,21521,.95102167
291021,0,employed,1,12092,0
291022,0,employed,1,8042,.56612211
291023,0,student,0,0,.96962965
291024,1,employed,1,13946,.52591372
291025,1,unemployed,1,0,.71871001
291026,1,student,1,0,.3322171
291027,0,student,0,5440,.086980276
291028,0,unemployed,0,5292,0
291029,1,student,0,5120,.04242903
291030,0,employed,1,15129,.74246097
291031,1,employed,1,9326,0
291032,1,student,0,22594,.35556054
291033,1,employed,1,9508,0
291034,0,employed,1,9252,.75404328
291035,1,employed,1,7983,.58804154
291036,0,employed,1,67982,0
291037,1,employed,1,10495,.50072718
291038,1,employed,0,20005,.51376724
291039,0,retired,0,6899,0
291040,0,employed,1,4495,.55789757
291041,1,employed,1,7685,.61182427
291042,0,student,0,0,.76727313
291043,1,employed,1,16298,.34392399
291044,0,employed,0,8489,.27962443
291045,0,student,0,0,.8627578
291046,1,retired,1,9651,0
291047,1,unemployed,1,8585,.60859507
291048,1,employed,1,20719,0
291049,0,unemployed,1,17400,.51715034
291050,0,employed,1,8989,.53297746
291051,0,employed,0,9320,0
291052,0,unemployed,0,0,.81645089
291053,1,employed,1,209373,.74164146
291054,0,student,1,0,.94465995
291055,1,employed,1,19337,.54235876
291056,0,employed,1,41441,.56583625
291057,0,employed,1,11493,.65082067
291058,1,employed,1,6943,.2093251
291059,1,unemployed,1,11170,.54177713
291060,0,retired,0,8282,.20158616
291061,0,retired,1,3977,.22256365
291062,1,student,0,0,.76384211
291063,0,employed,1,12945,.6466285
291064,1,student,0,0,.058424987
291065,1,employed,1,9969,.83556747
291066,1,employed,0,7057,.93911588
291067,1,employed,1,17112,.55500257
291068,1,employed,1,17324,.65340412
291069,1,unemployed,1,10112,0
291070,1,employed,1,7755,.63681072
291071,1,employed,0,10497,.16078271
291072,1,employed,1,10129,.45726052
291073,1,unemployed,1,0,.48534667
291074,0,employed,0,137431,.55734468
291075,1,employed,1,37581,0
291076,0,retired,0,3571,.026907369
291077,1,employed,1,30202,.43004575
291078,1,employed,0,11352,.63155806
291079,1,employed,1,19137,0
291080,1,employed,0,55871,.26797408
291081,1,employed,1,17460,.42248884
291082,1,unemployed,1,0,.52751142
291083,0,employed,1,40091,0
291084,1,employed,1,10963,0
291085,0,student,0,5918,.88122511
291086,0,employed,1,5509,0
291087,1,student,1,10789,.059039406
291088,1,employed,0,36768,.78962219
291089,0,student,1,0,.11731339
291090,1,student,0,0,.95212531
291091,1,employed,0,13265,.78275371
291092,0,employed,0,99902,0
291093,1,unemployed,1,0,0
291094,0,employed,1,7497,.66050386
291095,0,student,0,0,.97025096
291096,1,employed,0,16394,.31213939
291097,1,employed,0,17004,.1199991
291098,0,employed,1,5436,0
291099,1,employed,1,7350,.73400515
291100,1,employed,1,12151,.50517309
291101,1,employed,1,9363,.79290527
291102,0,employed,1,15351,.65670019
291103,1,employed,1,7466,.83335501
291104,1,employed,0,12787,.68542475
291105,1,employed,1,7198,.68470705
291106,1,employed,1,6777,0
291107,0,student,0,14319,.87630713
291108,1,employed,1,22399,.69572574
291109,0,student,0,0,.98065823
291110,0,employed,1,5435,.043049309
291111,0,employed,1,19645,.51904428
291112,0,employed,1,4483,0
291113,1,employed,1,17535,.53177094
291114,1,unemployed,1,15746,.40929979
291115,1,employed,0,46110,.36502463
291116,1,employed,1,5921,.77994305
291117,1,unemployed,1,0,.64950264
291118,1,employed,1,16184,.42502636
291119,1,employed,1,13525,.18768698
291120,1,employed,0,10241,.77509677
291121,1,employed,0,21708,.28437021
291122,1,student,0,0,.78109461
291123,1,student,0,3864,.84784085
291124,1,employed,0,18893,.80033708
291125,0,employed,0,8758,.97184229
291126,1,unemployed,1,0,.56157905
291127,1,employed,1,11895,.67518038
291128,1,employed,1,9553,.85733521
291129,1,student,0,10339,.7529335
291130,1,student,0,0,.86588919
291131,1,employed,1,22314,.91973352
291132,1,employed,1,27338,.7753945
291133,1,retired,1,7894,.26483306
291134,1,employed,0,8665,.55327386
291135,1,student,0,0,.24024135
291136,1,employed,1,11767,.75228989
291137,0,employed,0,7553,.57812864
291138,1,employed,0,5667,0
291139,1,employed,0,22401,.84837937
291140,1,employed,0,7212,.38490674
291141,1,employed,0,6802,.88265288
291142,1,student,0,17074,.080065094
291143,1,employed,0,27034,.6986711
291144,1,student,1,16422,.98945802
291145,1,student,0,0,.84477508
291146,1,employed,1,15976,.2211363
291147,1,retired,1,8169,0
291148,0,retired,1,4032,0
291149,0,employed,1,7857,.88260245
291150,1,employed,1,7957,.41089204
291151,1,unemployed,0,0,.53350127
291152,0,student,0,0,.77844971
291153,0,student,1,0,.89015913
291154,1,employed,1,8365,.75191557
291155,1,employed,0,23499,.1965168
291156,0,employed,1,22722,.99679112
291157,1,employed,1,53977,.20519692
291158,1,student,0,0,.16034944
291159,1,unemployed,1,18746,.20679803
291160,1,employed,1,5512,.37806106
291161,0,employed,1,20023,.37018046
291162,0,student,0,0,.25160027
291163,1,employed,1,26663,.30624953
291164,1,unemployed,1,8656,.2953198
291165,0,employed,0,7734,.9186371
291166,1,employed,1,7957,0
291167,0,retired,0,8182,0
291168,1,employed,1,9526,.62040961
291169,1,employed,1,12623,.77559251
291170,1,employed,0,10665,.72988009
291171,0,student,0,19837,.98265612
291172,1,employed,0,7990,.60705167
291173,1,employed,1,63336,.83871317
291174,1,employed,0,7801,.78688627
291175,1,employed,1,7804,.50991917
291176,1,employed,1,10317,.035135422
291177,1,student,1,0,.76449937
291178,1,employed,1,67548,.50940883
291179,1,employed,1,14040,.43158779
291180,1,employed,1,15015,.60175437
291181,0,employed,1,12702,0
291182,1,employed,0,9871,.014536074
291183,1,employed,1,36916,.54371542
291184,1,employed,1,7196,.28101617
291185,1,employed,1,10716,.47639304
291186,1,employed,1,5741,.59466094
291187,1,retired,1,16346,.34082422
291188,1,employed,0,8395,0
291189,1,employed,1,5743,0
291190,0,employed,1,7106,.88132656
291191,1,employed,1,6014,.61237335
291192,1,retired,0,57415,.26365376
291193,1,unemployed,1,8710,.28845832
291194,1,employed,1,5362,.5439834
291195,1,unemployed,1,6118,.18639766
291196,1,unemployed,1,0,.78664035
291197,1,employed,1,16511,.097505562
291198,0,employed,1,154334,.59051979
291199,0,employed,0,9154,.21304174
291200,1,employed,0,5571,0
291201,1,employed,1,7484,0
291202,1,employed,1,19226,.44951573
291203,0,employed,1,8628,0
291204,1,employed,1,8622,0
291205,1,employed,1,41432,.55279732
291206,0,employed,0,10783,.18724513
291207,1,employed,1,6271,0
291208,1,student,0,0,.96875066
291209,1,employed,1,62054,.27124408
291210,1,student,0,10553,.78546095
291211,1,employed,0,9151,.79089278
291212,0,unemployed,1,20473,.056269307
291213,1,employed,1,40899,.26011211
291214,1,unemployed,1,25937,0
291215,1,unemployed,0,0,.88835174
291216,1,unemployed,1,15210,.28593376
291217,1,student,0,0,.012476878
291218,1,unemployed,1,6462,.59784549
291219,1,employed,1,27250,0
291220,0,unemployed,0,6530,.53478312
291221,1,employed,0,9896,.52883714
291222,0,employed,1,14760,.34452617
291223,0,employed,0,22781,.33266002
291224,0,employed,1,7317,0
291225,1,employed,0,11647,.5529601
291226,1,employed,1,15614,.042926963
291227,1,unemployed,1,0,.40134752
291228,1,employed,1,8910,.51994705
291229,1,employed,0,10555,.60031408
291230,1,employed,1,7933,.097605199
291231,0,student,0,0,.94558525
291232,1,employed,1,36709,.029936347
291233,1,unemployed,1,6170,0
291234,1,unemployed,1,12182,.76165825
291235,1,employed,1,24575,.63883406
291236,0,employed,1,11878,.53017962
291237,1,unemployed,1,0,.67832971
291238,1,employed,0,10940,.81369078
291239,0,employed,0,20195,.24047446
291240,1,employed,1,21833,.80349684
291241,1,retired,0,8245,.16678587
291242,1,employed,0,14853,.46053782
291243,1,employed,1,11969,.66683817
291244,1,employed,0,9439,.5511812
291245,1,employed,1,33791,.16246811
291246,1,student,1,0,.24619442
291247,1,employed,0,22993,.25304851
291248,1,retired,0,11695,0
291249,0,employed,0,48507,.39244127
291250,1,retired,1,39866,.32748252
291251,1,employed,1,16958,.92589843
291252,1,employed,0,13331,.49257672
291253,0,student,0,5787,.80775189
291254,1,employed,1,6297,.32638714
291255,1,employed,1,9123,0
291256,1,employed,1,5531,.30700547
291257,1,employed,0,12151,.94452101
291258,1,retired,0,47884,.27641058
291259,1,employed,0,26418,.87046355
291260,1,student,0,9342,.10877335
291261,1,employed,0,59291,0
291262,1,employed,0,6628,.025968699
291263,1,student,0,0,.88787061
291264,0,employed,1,18984,0
291265,1,employed,1,7973,.79286462
291266,0,unemployed,1,49126,0
291267,0,employed,1,27033,0
291268,1,employed,0,14064,.32349196
291269,1,employed,1,31381,.57450837
291270,0,employed,0,9229,.39861178
291271,1,employed,1,8775,.52186471
291272,1,unemployed,0,12536,0
291273,1,employed,1,9607,0
291274,1,retired,1,19549,0
291275,0,employed,1,5050,.63412398
291276,0,retired,0,6640,0
291277,1,employed,1,18461,.6491999
291278,1,retired,0,11489,.14962433
291279,0,employed,1,5673,.27402452
291280,0,employed,1,28109,.092617683
291281,1,student,0,5976,.6319176
291282,1,unemployed,0,0,.7043491
291283,1,employed,0,9551,.14615519
291284,0,employed,1,7695,.16776291
291285,1,retired,1,5122,.31046206
291286,0,employed,1,15293,.52550042
291287,1,retired,1,21736,.0080559552
291288,0,retired,0,23225,.019162007
291289,1,employed,0,19886,.69143116
291290,1,retired,1,3432,.10327157
291291,0,employed,1,70953,.66819543
291292,1,employed,1,17410,.036217395
291293,1,employed,1,23172,.34062925
291294,1,employed,1,10168,0
291295,1,employed,1,7943,.20758493
291296,1,employed,0,19899,0
291297,1,employed,1,8790,.84221619
291298,1,employed,0,40102,.70573139
291299,1,unemployed,0,12911,.035823461
291300,1,employed,1,9264,.84254169
291301,0,student,0,0,.82391316
291302,1,retired,1,4032,0
291303,1,employed,0,5813,.79987299
291304,0,unemployed,1,0,.70462656
291305,1,employed,0,23339,.38893735
291306,0,unemployed,0,0,.092875227
291307,1,unemployed,1,0,.50884855
291308,0,student,0,0,.78902441
291309,1,employed,0,6743,.00043740889
291310,1,employed,1,32958,.74656677
291311,0,employed,0,8925,0
291312,1,employed,0,19184,0
291313,1,student,0,0,.91895586
291314,0,employed,1,8247,.61703724
291315,0,unemployed,1,28099,.32193461
291316,1,employed,1,7453,0
291317,0,employed,0,19158,.77007318
291318,1,employed,1,6151,.863199
291319,1,employed,1,5997,.64973277
291320,1,employed,1,27615,.52493513
291321,0,employed,1,10315,.75439233
291322,0,retired,0,37180,.093260258
291323,1,retired,1,5134,0
291324,0,unemployed,0,24339,.33762562
291325,1,employed,0,16266,.70123768
291326,1,employed,1,12189,.058581106
291327,1,employed,1,15799,.663342
291328,1,employed,0,16764,.89203835
291329,1,unemployed,1,7486,.53176361
291330,1,employed,1,6926,0
291331,0,employed,1,21301,.67162317
291332,0,employed,1,4976,.25369287
291333,1,employed,0,13443,.64406621
291334,0,employed,1,12490,.71794856
291335,1,retired,1,3806,.20426826
291336,0,employed,1,31786,.098227419
291337,1,employed,1,6208,.62542278
291338,1,retired,0,7873,.29447192
291339,1,employed,1,9960,0
291340,0,unemployed,1,0,.33354852
291341,1,unemployed,1,0,.98115903
291342,1,employed,0,7152,.76565576
291343,1,student,0,57895,.83988142
291344,1,employed,0,9315,.39103061
291345,0,student,0,0,.90547377
291346,1,employed,1,12333,.58762878
291347,1,employed,0,11613,.91465133
291348,1,employed,1,14486,.65441227
291349,0,employed,0,17988,.57794464
291350,1,employed,1,5951,0
291351,1,employed,1,26518,.62438023
291352,1,employed,1,29554,.23740301
291353,0,unemployed,0,0,.53271532
291354,1,unemployed,0,7379,0
291355,1,student,1,0,.84270549
291356,1,employed,1,7245,.74214637
291357,1,student,0,0,.99348164
291358,1,employed,1,7508,0
291359,0,student,0,0,.94331181
291360,1,unemployed,1,20340,.10538858
291361,1,employed,0,8877,.73891866
291362,1,unemployed,1,9356,.70610011
291363,0,employed,1,23866,0
291364,1,employed,1,22084,.1365397
291365,1,retired,0,5726,.12901044
291366,0,employed,0,15836,.1672983
291367,1,employed,1,34529,.83292276
291368,1,employed,1,6855,.76885068
291369,1,employed,1,5724,.52883589
291370,1,student,0,0,0
291371,1,employed,0,14869,.20330533
291372,1,unemployed,0,0,.50728124
291373,0,student,0,0,.75558388
291374,1,employed,0,8745,0
291375,0,employed,1,8544,.37966898
291376,1,employed,1,18649,.29755113
291377,1,employed,1,6185,.92007804
291378,1,student,0,4076,.93208849
291379,1,employed,1,6394,0
291380,1,employed,1,287032,0
291381,1,unemployed,1,0,0
291382,1,unemployed,1,6857,0
291383,0,retired,0,4942,.34742031
291384,0,student,0,0,.71655291
291385,1,employed,1,26730,.54963917
291386,0,employed,1,51195,.61321372
291387,1,employed,1,21117,.19918132
291388,1,employed,1,7001,0
291389,1,student,0,0,.90150946
291390,0,employed,1,27892,0
291391,1,employed,1,45771,.59956723
291392,1,employed,1,9740,.60713983
291393,1,employed,1,8069,0
291394,1,employed,1,10289,.28037339
291395,1,employed,1,5268,.56875843
291396,0,employed,1,17104,.2982007
291397,1,employed,1,17212,.23479755
291398,1,student,0,0,.85080695
291399,0,employed,0,11921,.74841195
291400,1,employed,0,15925,.60276628
291401,1,employed,1,9332,.86259967
291402,1,employed,1,28240,.83710331
291403,1,employed,1,12432,.51184613
291404,0,employed,1,5140,.59817588
291405,0,retired,0,6158,.23412772
291406,1,employed,1,73468,.50833392
291407,1,employed,1,22645,0
291408,0,unemployed,1,0,.48595765
291409,0,retired,1,1979,.23757818
291410,1,employed,1,9929,0
291411,1,student,0,0,.55056942
291412,1,employed,1,9168,.77127516
291413,1,employed,1,13951,.77097458
291414,1,employed,0,26121,0
291415,1,employed,1,23020,.199494
291416,1,employed,1,7153,.10694049
291417,0,employed,1,20990,.5434438
291418,0,employed,1,7439,.3202889
291419,1,retired,1,7901,.13794474
291420,1,student,0,3721,.74891001
291421,1,employed,0,74234,.59255183
291422,1,student,0,0,0
291423,1,employed,1,15595,.031817228
291424,0,student,0,0,.87349361
291425,1,employed,1,15050,.50974649
